,gain,neutral,loss
NDUFA3P4,7,94,8
NDUFA3P6,4,102,3
NDUFA4,28,80,1
NDUFA4L2,5,100,4
NDUFA4P2,20,80,9
NDUFA5,13,84,12
NDUFA5P1,5,80,24
NDUFA5P10,1,86,22
NDUFA5P11,10,90,9
NDUFA5P12,41,67,1
NDUFA5P2,48,59,2
NDUFA5P3,10,64,35
NDUFA5P4,15,69,25
NDUFA5P5,1,54,54
NDUFA5P6,3,101,5
NDUFA5P7,11,91,7
NDUFA5P8,5,80,24
NDUFA5P9,2,97,10
NDUFA6,10,92,7
NDUFA6-DT,10,92,7
NDUFA7,3,92,14
NDUFA8,13,87,9
NDUFA8P1,4,91,14
NDUFA9,25,78,6
NDUFA9P1,12,91,6
NDUFAB1,4,102,3
NDUFAB1P1,5,94,10
NDUFAF1,4,94,11
NDUFAF2,1,80,28
NDUFAF3,1,52,56
NDUFAF4,1,98,10
NDUFAF4P1,4,95,10
NDUFAF4P2,35,70,4
NDUFAF4P3,0,55,54
NDUFAF4P4,19,88,2
NDUFAF5,17,86,6
NDUFAF6,44,63,2
NDUFAF7,18,90,1
NDUFAF8,9,96,4
NDUFB1,18,80,11
NDUFB10,4,98,7
NDUFB10P1,5,96,8
NDUFB10P2,9,83,17
NDUFB11,4,85,20
NDUFB11P1,14,64,31
NDUFB1P1,0,54,55
NDUFB1P2,25,82,2
NDUFB2,9,83,17
NDUFB2-AS1,9,83,17
NDUFB2P1,1,87,21
NDUFB3,9,92,8
NDUFB4,21,77,11
NDUFB4P1,0,50,59
NDUFB4P10,15,90,4
NDUFB4P11,22,75,12
NDUFB4P12,5,80,24
NDUFB4P2,3,75,31
NDUFB4P3,13,81,15
NDUFB4P4,18,88,3
NDUFB4P5,14,95,0
NDUFB4P6,12,95,2
NDUFB4P7,12,97,0
NDUFB4P8,8,87,14
NDUFB4P9,2,88,19
NDUFB5,55,54,0
NDUFB5P1,2,81,26
NDUFB5P2,16,87,6
NDUFB6,12,73,24
NDUFB7,10,91,8
NDUFB8,3,89,17
NDUFB8P1,16,82,11
NDUFB8P2,16,90,3
NDUFB9,51,57,1
NDUFB9P1,1,77,31
NDUFB9P2,10,84,15
NDUFB9P3,46,60,3
NDUFC1,1,90,18
NDUFC2,19,66,24
NDUFC2-KCTD14,19,66,24
NDUFS1,7,88,14
NDUFS2,16,91,2
NDUFS3,9,89,11
NDUFS4,5,81,23
NDUFS5,7,91,11
NDUFS5P1,4,99,6
NDUFS5P2,3,90,16
NDUFS5P3,2,94,13
NDUFS5P4,0,92,17
NDUFS5P5,1,90,18
NDUFS5P6,38,69,2
NDUFS6,39,68,2
NDUFS6P1,28,77,4
NDUFS7,4,86,19
NDUFS8,24,81,4
NDUFV1,24,82,3
NDUFV2,18,86,5
NDUFV2-AS1,18,86,5
NDUFV2P1,6,96,7
NDUFV3,2,75,32
NEAT1,18,88,3
NEB,8,97,4
NEBL,4,88,17
NEBL-AS1,4,88,17
NECAB1,41,65,3
NECAB2,11,89,9
NECAB3,24,83,2
NECAP1,25,77,7
NECAP1P1,24,84,1
NECAP1P2,15,93,1
NECAP2,2,91,16
NECTIN1,6,72,31
NECTIN2,6,96,7
NECTIN3,20,79,10
NECTIN3-AS1,20,79,10
NECTIN4,16,91,2
NEDD1,5,99,5
NEDD4,5,95,9
NEDD4L,1,76,32
NEDD8,13,85,11
NEDD8-MDP1,13,85,11
NEDD9,8,90,11
NEFH,17,88,4
NEFHP1,1,85,23
NEFL,5,73,31
NEFLP1,5,43,61
NEFM,5,72,32
NEFMP1,4,93,12
NEGR1,1,93,15
NEGR1-IT1,1,93,15
NEIL1,5,94,10
NEIL2,3,71,35
NEIL3,1,83,25
NEK1,1,87,21
NEK10,0,58,51
NEK11,26,77,6
NEK2,26,81,2
NEK2P2,10,94,5
NEK2P4,6,97,6
NEK3,9,74,26
NEK4,0,53,56
NEK4P1,2,77,30
NEK4P2,7,84,18
NEK4P3,7,90,12
NEK5,9,74,26
NEK6,12,88,9
NEK7,19,89,1
NEK9,17,82,10
NELFA,3,75,31
NELFB,18,82,9
NELFCD,14,91,4
NELFE,6,92,11
NELL1,7,84,18
NELL2,4,99,6
NEMF,21,81,7
NEMP1,4,101,4
NEMP2,11,93,5
NENF,26,81,2
NENFP1,3,95,11
NENFP2,3,102,4
NENFP3,45,61,3
NEO1,6,93,10
NEPNP,2,98,9
NEPRO,19,80,10
NES,16,91,2
NET1,4,87,18
NETO1,1,74,34
NETO2,10,90,9
NEU1,6,92,11
NEU2,4,87,18
NEU3,18,67,24
NEU4,5,86,18
NEURL1,2,91,16
NEURL1-AS1,2,91,16
NEURL1B,2,79,28
NEURL2,15,90,4
NEURL3,13,93,3
NEURL4,7,86,16
NEUROD1,11,94,4
NEUROD2,21,87,1
NEUROD4,4,100,5
NEUROD6,26,82,1
NEUROG1,2,78,29
NEUROG2,2,90,17
NEUROG3,4,93,12
NEXMIF,11,89,9
NEXN,3,91,15
NEXN-AS1,3,91,15
NF1,17,90,2
NF1P1,6,88,15
NF1P10,9,89,11
NF1P11,10,88,11
NF1P12,4,99,6
NF1P2,6,89,14
NF1P3,3,79,27
NF1P4,10,90,9
NF1P5,16,87,6
NF1P6,10,93,6
NF1P7,10,89,10
NF1P8,6,97,6
NF1P9,6,86,17
NF2,17,88,4
NFAM1,10,92,7
NFASC,22,86,1
NFAT5,10,92,7
NFATC1,1,73,35
NFATC2,15,91,3
NFATC2IP,5,101,3
NFATC3,10,93,6
NFATC4,14,84,11
NFE2,3,101,5
NFE2L1,17,92,0
NFE2L2,15,90,4
NFE2L3,28,80,1
NFE2L3P1,2,75,32
NFE4,33,72,4
NFIA,4,92,13
NFIA-AS1,4,92,13
NFIA-AS2,4,92,13
NFIB,12,64,33
NFIC,2,88,19
NFIL3,11,89,9
NFIX,9,88,12
NFKB1,0,92,17
NFKB2,2,91,16
NFKBIA,25,77,7
NFKBIB,14,89,6
NFKBID,14,87,8
NFKBIE,12,90,7
NFKBIL1,6,92,11
NFKBIZ,21,79,9
NFRKB,9,69,31
NFS1,20,85,4
NFU1,15,92,2
NFU1P1,0,55,54
NFU1P2,2,90,17
NFX1,14,73,22
NFXL1,4,83,22
NFYA,12,90,7
NFYAP1,9,76,24
NFYB,3,102,4
NFYC,7,91,11
NFYC-AS1,7,91,11
NGB,16,82,11
NGDN,15,84,10
NGEF,4,87,18
NGF,1,85,23
NGF-AS1,1,85,23
NGFR,17,92,0
NGLY1,0,56,53
NGRN,7,94,8
NHEJ1,3,87,19
NHLH1,17,90,2
NHLH2,1,85,23
NHLRC1,7,92,10
NHLRC2,1,90,18
NHLRC3,3,76,30
NHLRC4,4,98,7
NHP2,3,78,28
NHP2P1,3,88,18
NHP2P2,28,80,1
NHS,3,84,22
NHS-AS1,3,84,22
NHSL1,4,99,6
NHSL2,11,89,9
NICN1,1,52,56
NID1,26,82,1
NID2,15,82,12
NIF3L1,9,92,8
NIFK,10,95,4
NIFK-AS1,10,95,4
NIFKP1,3,91,15
NIFKP2,2,79,28
NIFKP3,25,78,6
NIFKP4,5,94,10
NIFKP6,6,96,7
NIFKP7,0,57,52
NIFKP8,6,93,10
NIFKP9,7,96,6
NIM1K,38,68,3
NIN,19,81,9
NINJ1,10,91,8
NINJ2,27,76,6
NINL,18,86,5
NIP7,11,92,6
NIP7P1,3,89,17
NIP7P2,27,76,6
NIP7P3,2,97,10
NIPA1,3,91,15
NIPA2,3,91,15
NIPA2P1,33,73,3
NIPA2P2,0,51,58
NIPA2P4,43,63,3
NIPA2P5,10,81,18
NIPAL1,4,83,22
NIPAL2,47,60,2
NIPAL3,1,92,16
NIPAL4,1,79,29
NIPBL,40,67,2
NIPBL-DT,40,67,2
NIPSNAP1,17,88,4
NIPSNAP2,30,79,0
NIPSNAP3A,11,90,8
NIPSNAP3B,11,90,8
NISCH,0,54,55
NIT1,16,91,2
NIT2,21,79,9
NKAIN1,4,92,13
NKAIN1P1,12,93,4
NKAIN2,3,98,8
NKAIN3,39,67,3
NKAIN3-IT1,40,67,2
NKAIN4,15,90,4
NKAP,19,86,4
NKAPD1,6,71,32
NKAPL,7,93,9
NKAPP1,19,86,4
NKD1,12,89,8
NKD2,41,66,2
NKG7,6,96,7
NKILA,14,91,4
NKIRAS1,0,56,53
NKIRAS2,16,92,1
NKPD1,6,96,7
NKRF,19,86,4
NKTR,0,55,54
NKX1-1,3,75,31
NKX1-2,1,91,17
NKX2-1,23,79,7
NKX2-1-AS1,23,79,7
NKX2-2,14,89,6
NKX2-2-AS1,14,89,6
NKX2-3,3,89,17
NKX2-4,14,89,6
NKX2-5,2,79,28
NKX2-6,5,73,31
NKX2-8,24,77,8
NKX3-1,5,73,31
NKX3-2,4,75,30
NKX6-1,1,91,17
NKX6-2,3,88,18
NKX6-3,25,75,9
NLE1,13,95,1
NLGN1,52,56,1
NLGN1-AS1,52,56,1
NLGN2,7,86,16
NLGN3,11,89,9
NLGN4X,3,82,24
NLGN4Y,6,44,59
NLGN4Y-AS1,6,44,59
NLK,19,88,2
NLN,1,78,30
NLRC3,4,100,5
NLRC4,17,91,1
NLRC5,12,90,7
NLRP1,7,87,15
NLRP10,5,81,23
NLRP11,9,94,6
NLRP12,7,97,5
NLRP13,9,94,6
NLRP14,6,80,23
NLRP2,8,95,6
NLRP2B,10,88,11
NLRP3,27,80,2
NLRP3P1,19,86,4
NLRP4,9,94,6
NLRP5,9,94,6
NLRP6,6,82,21
NLRP7,8,95,6
NLRP8,9,94,6
NLRP9,9,94,6
NLRP9P1,4,100,5
NLRX1,6,73,30
NMB,6,93,10
NMBR,5,98,6
NMBR-AS1,5,98,6
NMD3,46,62,1
NMD3P1,24,83,2
NMD3P2,29,80,0
NME1,17,92,0
NME1-NME2,17,92,0
NME1P1,4,77,28
NME2,17,92,0
NME2P1,3,102,4
NME3,4,98,7
NME4,5,97,7
NME5,3,79,27
NME6,0,54,55
NME7,18,88,3
NME8,24,84,1
NME9,33,72,4
NMI,8,97,4
NMNAT1,6,90,13
NMNAT1P1,18,81,10
NMNAT1P2,16,91,2
NMNAT1P3,57,52,0
NMNAT1P4,2,89,18
NMNAT1P5,5,95,9
NMNAT2,18,90,1
NMNAT3,35,71,3
NMRAL1,5,99,5
NMRAL2P,54,55,0
NMRK1,12,86,11
NMRK2,3,88,18
NMS,13,93,3
NMT1,19,90,0
NMT2,3,89,17
NMTRQ-TTG12-1,12,81,16
NMTRS-TGA3-1,10,86,13
NMU,4,88,17
NMUR1,4,88,17
NMUR2,1,78,30
NNAT,17,88,4
NNMT,5,72,32
NNT,40,66,3
NNT-AS1,40,66,3
NOA1,4,87,18
NOB1,9,93,7
NOBOX,7,83,19
NOC2L,7,87,15
NOC2LP1,6,97,6
NOC2LP2,6,97,6
NOC3L,3,89,17
NOC4L,4,97,8
NOCT,1,90,18
NOD1,26,82,1
NOD2,12,89,8
NODAL,4,93,12
NOG,15,91,3
NOL10,14,88,7
NOL11,14,94,1
NOL12,11,91,7
NOL4,5,77,27
NOL4L,25,83,1
NOL4L-DT,25,83,1
NOL6,14,73,22
NOL7,7,91,11
NOL8,11,90,8
NOL8P1,1,88,20
NOL9,6,90,13
NOLC1,2,90,17
NOM1,10,80,19
NOMO1,21,69,19
NOMO2,6,97,6
NOMO3,11,87,11
NONO,11,89,9
NONOP2,15,93,1
NOP10,3,94,12
NOP14,3,76,30
NOP14-AS1,3,76,30
NOP16,3,78,28
NOP2,25,78,6
NOP53,6,97,6
NOP53-AS1,6,97,6
NOP56,16,87,6
NOP56P1,7,93,9
NOP56P2,10,63,36
NOP56P3,3,100,6
NOP58,8,93,8
NOP9,13,85,11
NORAD,19,86,4
NOS1,3,102,4
NOS1AP,15,92,2
NOS2,18,89,2
NOS2P1,18,90,1
NOS2P2,18,66,25
NOS2P3,12,82,15
NOS2P4,10,81,18
NOS3,8,83,18
NOSIP,7,96,6
NOSTRIN,9,96,4
NOTCH1,17,82,10
NOTCH2,4,91,14
NOTCH2NLA,17,90,2
NOTCH2P1,3,84,22
NOTCH3,10,90,9
NOTCH4,6,92,11
NOTO,15,93,1
NOTUM,9,95,5
NOVA1,15,84,10
NOVA2,5,97,7
NOX1,17,87,5
NOX3,5,96,8
NOX4,14,65,30
NOX5,5,94,10
NOXA1,18,81,10
NOXO1,4,98,7
NOXRED1,17,81,11
NPAP1,4,91,14
NPAP1L,11,91,7
NPAP1P2,3,92,14
NPAP1P3,3,88,18
NPAP1P4,8,91,10
NPAP1P6,8,91,10
NPAP1P7,10,91,8
NPAS1,5,97,7
NPAS2,12,94,3
NPAS3,20,80,9
NPAS4,27,79,3
NPAT,7,70,32
NPB,9,95,5
NPBWR1,39,69,1
NPBWR2,16,88,5
NPC1,12,87,10
NPC1L1,25,84,0
NPC2,17,81,11
NPDC1,17,83,9
NPEPL1,14,91,4
NPEPPS,18,91,0
NPFF,4,99,6
NPFFR1,4,93,12
NPFFR2,1,90,18
NPHP1,10,96,3
NPHP3,27,76,6
NPHP3-ACAD11,27,76,6
NPHP3-AS1,27,76,6
NPHP4,5,90,14
NPHS1,14,87,8
NPHS2,17,91,1
NPIPA1,23,71,15
NPIPA2,16,83,10
NPIPA3,8,93,8
NPIPA5,13,83,13
NPIPA7,7,92,10
NPIPA8,6,98,5
NPIPA9,5,99,5
NPIPB10P,5,101,3
NPIPB11,5,101,3
NPIPB12,4,102,3
NPIPB13,4,102,3
NPIPB14P,9,93,7
NPIPB15,10,90,9
NPIPB1P,16,88,5
NPIPB2,4,101,4
NPIPB3,5,101,3
NPIPB4,5,101,3
NPIPB5,4,102,3
NPIPB6,5,101,3
NPIPB7,5,101,3
NPIPB8,5,101,3
NPIPB9,5,101,3
NPIPP1,11,87,11
NPL,17,91,1
NPLOC4,9,95,5
NPM1,2,79,28
NPM1P1,2,81,26
NPM1P10,2,96,11
NPM1P11,27,80,2
NPM1P12,8,83,18
NPM1P13,29,79,1
NPM1P14,18,82,9
NPM1P17,33,72,4
NPM1P18,25,83,1
NPM1P19,14,91,4
NPM1P2,15,77,17
NPM1P21,37,69,3
NPM1P22,7,78,24
NPM1P23,0,56,53
NPM1P24,4,92,13
NPM1P25,3,90,16
NPM1P26,2,91,16
NPM1P27,1,74,34
NPM1P28,43,65,1
NPM1P29,44,63,2
NPM1P30,3,87,19
NPM1P31,1,91,17
NPM1P32,10,95,4
NPM1P33,9,91,9
NPM1P34,17,87,5
NPM1P35,13,91,5
NPM1P36,17,87,5
NPM1P37,5,94,10
NPM1P38,1,97,11
NPM1P39,1,91,17
NPM1P4,5,76,28
NPM1P40,22,86,1
NPM1P41,1,91,17
NPM1P42,5,94,10
NPM1P43,6,93,10
NPM1P45,6,84,19
NPM1P46,11,94,4
NPM1P47,5,94,10
NPM1P48,11,93,5
NPM1P49,4,85,20
NPM1P5,8,93,8
NPM1P50,18,67,24
NPM1P51,13,89,7
NPM1P52,49,59,1
NPM1P6,37,70,2
NPM1P8,1,86,22
NPM1P9,2,84,23
NPM2,4,74,31
NPM3,3,89,17
NPNT,0,92,17
NPPA,4,92,13
NPPB,4,92,13
NPPC,3,88,18
NPR1,17,90,2
NPR2,15,69,25
NPR3,40,67,2
NPRL2,1,54,54
NPRL3,5,97,7
NPS,2,90,17
NPSR1,24,83,2
NPSR1-AS1,24,83,2
NPTN,6,93,10
NPTN-IT1,6,93,10
NPTX1,12,93,4
NPTX2,34,71,4
NPTXR,11,91,7
NPVF,27,81,1
NPW,4,98,7
NPY,28,80,1
NPY1R,1,88,20
NPY2R,1,87,21
NPY4R,2,95,12
NPY4R2,4,95,10
NPY5R,1,88,20
NPY6R,3,79,27
NQO1,9,93,7
NQO2,10,88,11
NR0B1,1,87,21
NR0B2,1,91,17
NR1D1,18,89,2
NR1D2,0,56,53
NR1H2,7,95,7
NR1H3,10,88,11
NR1H4,3,102,4
NR1H5P,2,84,23
NR1I2,21,78,10
NR1I3,16,91,2
NR2C1,5,99,5
NR2C2,0,55,54
NR2C2AP,6,93,10
NR2E1,3,96,10
NR2E3,5,94,10
NR2F1,1,74,34
NR2F1-AS1,1,74,34
NR2F2,7,94,8
NR2F2-AS1,7,94,8
NR2F6,6,95,8
NR3C1,2,79,28
NR3C2,1,89,19
NR4A1,4,99,6
NR4A2,8,96,5
NR4A3,11,90,8
NR5A1,12,88,9
NR5A2,19,89,1
NR6A1,12,88,9
NRADDP,0,55,54
NRAP,1,90,18
NRARP,18,82,9
NRAS,2,84,23
NRAV,3,102,4
NRBF2,7,90,12
NRBF2P1,4,77,28
NRBF2P2,0,55,54
NRBF2P3,1,87,21
NRBF2P4,46,60,3
NRBF2P5,3,88,18
NRBP1,18,88,3
NRBP2,46,61,2
NRCAM,28,75,6
NRDC,2,94,13
NRDE2,18,80,11
NREP,1,74,34
NREP-AS1,1,75,33
NRF1,9,85,15
NRG1,7,75,27
NRG1-IT1,9,75,25
NRG1-IT3,11,74,24
NRG2,3,79,27
NRG3,2,92,15
NRG3-AS1,2,92,15
NRG4,6,93,10
NRGN,7,71,31
NRIP1,3,77,29
NRIP2,25,78,6
NRIP3,5,82,22
NRIR,11,92,6
NRK,17,87,5
NRL,14,84,11
NRM,7,93,9
NRN1,9,89,11
NRN1L,10,93,6
NRON,13,88,8
NRP1,4,91,14
NRP2,7,91,11
NRROS,58,51,0
NRSN1,5,93,11
NRSN2,18,85,6
NRSN2-AS1,18,85,6
NRTN,4,89,16
NRXN1,15,93,1
NRXN2,16,90,3
NRXN3,15,82,12
NSA2,2,76,31
NSD1,3,78,28
NSD2,3,75,31
NSD3,26,71,12
NSDHL,18,88,3
NSF,18,86,5
NSFL1C,16,87,6
NSFP1,24,80,5
NSG1,3,75,31
NSG2,2,79,28
NSL1,26,81,2
NSMAF,38,69,2
NSMCE1,5,101,3
NSMCE1-DT,5,101,3
NSMCE2,51,57,1
NSMCE3,2,93,14
NSMCE4A,2,91,16
NSMF,18,81,10
NSRP1,15,91,3
NSRP1P1,3,91,15
NSUN2,41,66,2
NSUN3,20,78,11
NSUN4,3,95,11
NSUN5,21,85,3
NSUN5P1,22,84,3
NSUN5P2,22,83,4
NSUN6,3,89,17
NSUN7,4,78,27
NT5C,13,95,1
NT5C1A,6,91,12
NT5C1B,17,86,6
NT5C1B-RDH14,17,86,6
NT5C2,2,92,15
NT5C3A,27,81,1
NT5C3AP1,1,90,18
NT5C3B,16,92,1
NT5CP1,16,82,11
NT5CP2,23,75,11
NT5DC1,2,96,11
NT5DC2,0,54,55
NT5DC3,3,102,4
NT5DC4,12,95,2
NT5E,2,97,10
NT5M,6,85,18
NTAN1,5,100,4
NTAN1P1,1,89,19
NTAN1P2,43,62,4
NTAN1P3,9,96,4
NTF3,25,78,6
NTF4,7,95,7
NTF6A,7,95,7
NTF6B,7,95,7
NTF6G,7,95,7
NTHL1,4,98,7
NTM,7,68,34
NTM-AS1,7,67,35
NTM-IT,7,67,35
NTMT1,13,88,8
NTN1,8,85,16
NTN3,4,99,6
NTN4,5,99,5
NTN5,7,94,8
NTNG1,2,86,21
NTNG2,15,86,8
NTPCR,25,83,1
NTRK1,16,91,2
NTRK2,11,88,10
NTRK3,5,95,9
NTRK3-AS1,5,95,9
NTS,4,100,5
NTSR1,14,90,5
NTSR2,12,90,7
NUAK1,4,101,4
NUAK2,22,86,1
NUB1,8,83,18
NUBP1,4,100,5
NUBP2,4,98,7
NUBPL,20,80,9
NUCB1,7,95,7
NUCB1-AS1,7,95,7
NUCB2,7,85,17
NUCKS1,22,86,1
NUCKS1P1,27,81,1
NUDC,1,91,17
NUDCD1,45,61,3
NUDCD2,1,78,30
NUDCD3,25,84,0
NUDT1,29,79,1
NUDT10,6,83,20
NUDT11,6,83,20
NUDT12,1,75,33
NUDT13,5,92,12
NUDT14,22,77,10
NUDT15,6,78,25
NUDT16,25,77,7
NUDT16L1,5,99,5
NUDT16P1,25,77,7
NUDT17,16,91,2
NUDT18,4,74,31
NUDT19,11,86,12
NUDT19P3,2,96,11
NUDT19P4,11,91,7
NUDT19P5,1,87,21
NUDT2,14,73,22
NUDT21,12,90,7
NUDT22,14,91,4
NUDT3,7,93,9
NUDT4,4,100,5
NUDT4B,16,91,2
NUDT4P2,16,91,2
NUDT5,3,90,16
NUDT6,0,91,18
NUDT8,24,82,3
NUDT9,3,90,16
NUDT9P1,3,89,17
NUF2,15,92,2
NUFIP1,7,76,26
NUFIP1P1,8,91,10
NUFIP2,18,89,2
NUGGC,7,73,29
NUMA1,30,63,16
NUMB,17,81,11
NUMBL,8,93,8
NUP107,11,96,2
NUP133,25,83,1
NUP153,6,93,10
NUP155,41,66,2
NUP160,9,89,11
NUP188,13,88,8
NUP205,7,84,18
NUP210,0,55,54
NUP210L,17,90,2
NUP210P1,23,79,7
NUP210P2,0,56,53
NUP210P3,23,80,6
NUP214,14,87,8
NUP35,10,95,4
NUP35P1,3,89,17
NUP35P2,26,81,2
NUP37,3,101,5
NUP43,5,96,8
NUP50,9,92,8
NUP50-DT,9,92,8
NUP54,1,91,17
NUP58,3,78,28
NUP58P1,0,90,19
NUP62,7,95,7
NUP62CL,19,86,4
NUP85,13,95,1
NUP88,8,86,15
NUP93,12,90,7
NUP98,6,79,24
NUPL2,28,80,1
NUPR1,5,101,3
NUPR2,30,79,0
NUS1,2,98,9
NUS1P1,4,85,20
NUS1P2,4,78,27
NUS1P3,3,77,29
NUS1P4,9,81,19
NUSAP1,4,94,11
NUTF2,10,93,6
NUTF2P2,25,77,7
NUTF2P3,8,91,10
NUTF2P4,2,84,23
NUTF2P5,3,89,17
NUTF2P6,4,93,12
NUTF2P7,11,89,9
NUTF2P8,17,88,4
NUTM1,3,94,12
NUTM2A,3,88,18
NUTM2A-AS1,3,87,19
NUTM2B,2,91,16
NUTM2B-AS1,3,91,15
NUTM2D,3,87,19
NUTM2E,3,92,14
NUTM2F,10,91,8
NUTM2G,11,90,8
NUTM2HP,3,96,10
NVL,27,81,1
NWD1,6,95,8
NWD2,3,79,27
NXF1,11,93,5
NXF2,17,87,5
NXF2B,17,87,5
NXF3,17,87,5
NXF4,17,87,5
NXF5,17,87,5
NXN,7,85,17
NXNL1,7,94,8
NXNL2,10,90,9
NXNP1,26,81,2
NXPE1,5,72,32
NXPE2,5,72,32
NXPE2P1,5,72,32
NXPE3,21,79,9
NXPE4,5,72,32
NXPH1,28,80,1
NXPH2,8,95,6
NXPH3,17,92,0
NXPH4,5,100,4
NXT1,18,86,5
NXT1P1,3,77,29
NXT2,19,86,4
NYAP1,34,71,4
NYAP2,5,84,20
NYNRIN,14,84,11
NYX,3,87,19
OACYLP,1,76,32
OAF,6,72,31
OARD1,12,90,7
OAS2,3,102,4
OAS3,3,102,4
OASL,3,102,4
OASL2P,3,102,4
OAT,1,91,17
OAZ1,2,88,19
OAZ2,6,94,9
OAZ3,19,88,2
OBP2A,16,84,9
OBP2B,16,84,9
OBSCN,26,82,1
OBSCN-AS1,26,82,1
OBSL1,3,87,19
OC90,48,60,1
OCA2,4,91,14
OCEL1,6,95,8
OCIAD1,4,84,21
OCIAD1-AS1,4,84,21
OCIAD2,4,84,21
OCLM,18,90,1
OCLN,1,76,32
OCLNP1,5,74,30
OCM,29,79,1
OCM2,33,73,3
OCRL,18,86,5
OCSTAMP,15,90,4
ODAM,2,89,18
ODAPH,1,91,17
ODC1,14,88,7
ODC1-DT,14,88,7
ODCP,10,84,15
ODF1,49,59,1
ODF2,13,88,8
ODF2-AS1,13,88,8
ODF2L,2,92,15
ODF3,6,83,20
ODF3B,8,91,10
ODF3L1,5,94,10
ODF3L2,3,87,19
ODF4,8,85,16
ODR4,18,90,1
OFCC1,7,91,11
OFD1,2,86,21
OFD1P10Y,6,43,60
OFD1P11Y,6,43,60
OFD1P12Y,6,43,60
OFD1P13Y,6,43,60
OFD1P15Y,5,44,60
OFD1P16Y,6,43,60
OFD1P17,41,66,2
OFD1P18Y,6,43,60
OFD1P1Y,6,43,60
OFD1P2Y,6,43,60
OFD1P3Y,4,48,57
OFD1P4Y,6,43,60
OFD1P5Y,6,43,60
OFD1P6Y,6,43,60
OFD1P7Y,6,43,60
OFD1P8Y,7,43,59
OFD1P9Y,7,42,60
OGA,3,89,17
OGDH,25,84,0
OGDHL,2,97,10
OGFOD1,12,90,7
OGFOD1P1,7,77,25
OGFOD2,3,102,4
OGFOD3,9,94,6
OGFR,15,90,4
OGFR-AS1,15,90,4
OGFRL1,4,95,10
OGFRP1,10,92,7
OGG1,1,57,51
OGN,12,88,9
OGT,11,89,9
OIP5,4,94,11
OIP5-AS1,4,94,11
OIT3,4,92,13
OLA1,15,90,4
OLA1P1,10,92,7
OLA1P2,12,82,15
OLA1P3,4,99,6
OLAH,3,89,17
OLFM1,16,84,9
OLFM2,5,91,13
OLFM3,2,88,19
OLFM4,7,75,27
OLFM5P,6,80,23
OLFML1,6,80,23
OLFML2A,12,88,9
OLFML2B,15,92,2
OLFML3,2,84,23
OLIG1,2,74,33
OLIG2,2,74,33
OLIG3,4,99,6
OLMALINC,3,89,17
OLR1,24,78,7
OMA1,3,92,14
OMD,12,88,9
OMG,17,90,2
OMP,19,66,24
ONECUT1,6,94,9
ONECUT2,1,76,32
ONECUT3,3,87,19
OOEP,3,97,9
OOEP-AS1,3,97,9
OOSP1,13,91,5
OOSP1P1,7,91,11
OOSP1P2,15,92,2
OOSP2,12,91,6
OOSP3,13,90,6
OOSP4A,12,91,6
OOSP4B,12,91,6
OPA1,56,53,0
OPA1-AS1,56,53,0
OPA3,5,98,6
OPALIN,2,91,16
OPCML,6,67,36
OPCML-IT1,6,67,36
OPCML-IT2,7,68,34
OPHN1,12,88,9
OPLAH,46,61,2
OPN1LW,19,87,3
OPN1MW,19,87,3
OPN1MW2,19,87,3
OPN1MW3,19,87,3
OPN1SW,9,85,15
OPN3,25,83,1
OPN4,3,89,17
OPN5,12,90,7
OPRD1,3,92,14
OPRK1,39,69,1
OPRL1,16,88,5
OPRM1,5,96,8
OPRPN,2,90,17
OPTC,22,86,1
OPTN,3,89,17
OR10A2,6,81,22
OR10A3,5,81,23
OR10A4,6,81,22
OR10A5,6,81,22
OR10A6,5,81,23
OR10A7,4,100,5
OR10AA1P,16,90,3
OR10AB1P,6,80,23
OR10AC1,9,83,17
OR10AD1,3,99,7
OR10AE1P,16,91,2
OR10AE3P,4,100,5
OR10AF1P,8,99,2
OR10AG1,8,99,2
OR10AH1P,30,78,1
OR10AK1P,8,99,2
OR10B1P,10,90,9
OR10C1,7,93,9
OR10D1P,6,73,30
OR10D3,6,73,30
OR10D4P,6,72,31
OR10D5P,6,72,31
OR10G1P,17,83,9
OR10G2,17,83,9
OR10G3,17,83,9
OR10G4,6,72,31
OR10G5P,6,72,31
OR10G6,6,72,31
OR10G7,6,72,31
OR10G8,6,72,31
OR10G9,6,72,31
OR10H2,10,91,8
OR10H3,11,90,8
OR10H4,9,92,8
OR10H5,11,90,8
OR10J1,16,91,2
OR10J2P,16,91,2
OR10J3,16,91,2
OR10J4,16,91,2
OR10J5,16,91,2
OR10J6P,16,91,2
OR10J7P,16,91,2
OR10J8P,16,91,2
OR10J9P,16,91,2
OR10K1,16,91,2
OR10K2,16,91,2
OR10N1P,6,72,31
OR10P1,4,100,5
OR10Q1,12,93,4
OR10Q2P,12,93,4
OR10R1P,16,91,2
OR10R2,16,91,2
OR10R3P,16,91,2
OR10S1,6,72,31
OR10T1P,16,91,2
OR10T2,16,91,2
OR10U1P,4,100,5
OR10V1,13,90,6
OR10V2P,13,90,6
OR10V3P,13,90,6
OR10W1,12,93,4
OR10X1,16,91,2
OR10Y1P,13,90,6
OR10Z1,16,90,3
OR11A1,7,93,9
OR11G1P,16,82,11
OR11G2,16,82,11
OR11H1,9,96,4
OR11H12,11,90,8
OR11H13P,10,90,9
OR11H2,14,84,11
OR11H3P,7,86,16
