,gain,neutral,loss
MOB4,3,102,4
MOBP,0,80,29
MOCOS,3,77,29
MOCS1,11,93,5
MOCS2,14,85,10
MOCS3,17,89,3
MOG,13,92,4
MOGAT1,3,101,5
MOGAT2,17,88,4
MOGAT3,19,87,3
MOGS,6,102,1
MOK,14,92,3
MON1A,0,78,31
MON1B,12,79,18
MON2,13,92,4
MORC1,11,87,11
MORC2,6,77,26
MORC3,10,88,11
MORC4,30,72,7
MORF4L1,4,77,28
MORF4L2,28,72,9
MORN1,9,91,9
MORN2,5,103,1
MORN3,9,90,10
MORN4,5,85,19
MORN5,0,88,21
MOS,22,78,9
MOSPD1,37,67,5
MOSPD2,23,78,8
MOSPD3,19,88,2
MOV10,2,84,23
MOV10L1,2,75,32
MOXD1,3,81,25
MPC1,2,81,26
MPC1L,18,82,9
MPC2,51,57,1
MPDU1,2,65,42
MPDZ,5,66,38
MPEG1,6,98,5
MPG,29,76,4
MPHOSPH10,5,103,1
MPHOSPH6,13,75,21
MPHOSPH8,3,62,44
MPHOSPH9,10,90,9
MPI,3,78,28
MPIG6B,16,89,4
MPL,11,92,6
MPLKIP,44,63,2
MPND,5,80,24
MPO,26,81,2
MPP1,44,61,4
MPP2,23,83,3
MPP3,23,83,3
MPP4,3,102,4
MPP5,14,91,4
MPP6,47,60,2
MPP7,5,98,6
MPPE1,8,82,19
MPPED1,4,75,30
MPPED2,9,94,6
MPRIP,3,68,38
MPST,2,76,31
MPV17,4,104,1
MPV17L,25,79,5
MPV17L2,5,80,24
MPZ,57,51,1
MPZL1,50,58,1
MPZL2,10,89,10
MPZL3,10,89,10
MR1,45,62,2
MRAP,9,90,10
MRAP2,0,81,28
MRAS,14,83,12
MRC1,6,93,10
MRC2,27,80,2
MRE11,13,90,6
MREG,3,101,5
MRFAP1,4,92,13
MRFAP1L1,4,92,13
MRGBP,27,78,4
MRGPRD,22,86,1
MRGPRE,6,91,12
MRGPRF,22,86,1
MRGPRG,6,90,13
MRGPRX1,9,92,8
MRGPRX2,9,95,5
MRGPRX3,9,94,6
MRGPRX4,9,94,6
MRI1,3,79,27
MRLN,3,91,15
MRM1,17,87,5
MRM2,45,62,2
MRM3,3,65,41
MRNIP,20,81,8
MRO,1,69,39
MROH1,39,69,1
MROH2A,5,98,6
MROH2B,39,70,0
MROH6,39,68,2
MROH7,8,89,12
MROH8,13,92,4
MROH9,51,57,1
MRPL1,6,97,6
MRPL10,25,82,2
MRPL11,16,91,2
MRPL12,27,77,5
MRPL13,41,66,2
MRPL14,13,92,4
MRPL15,23,79,7
MRPL16,6,98,5
MRPL17,7,94,8
MRPL18,3,81,25
MRPL19,6,102,1
MRPL2,13,91,5
MRPL20,9,90,10
MRPL21,22,86,1
MRPL22,18,82,9
MRPL23,6,88,15
MRPL24,56,51,2
MRPL27,28,79,2
MRPL28,24,81,4
MRPL3,13,83,13
MRPL30,7,100,2
MRPL32,42,65,2
MRPL33,6,103,0
MRPL34,4,80,25
MRPL35,4,105,0
MRPL36,49,60,0
MRPL37,9,88,12
MRPL38,26,78,5
MRPL39,7,91,11
MRPL4,4,80,25
MRPL40,8,80,21
MRPL41,2,87,20
MRPL42,11,90,8
MRPL43,5,84,20
MRPL44,3,100,6
MRPL45,25,79,5
MRPL46,3,77,29
MRPL47,12,85,12
MRPL48,16,90,3
MRPL49,11,92,6
MRPL50,2,84,23
MRPL51,11,77,21
MRPL52,17,86,6
MRPL53,6,102,1
MRPL54,4,81,24
MRPL55,47,60,2
MRPL57,4,63,42
MRPL58,28,78,3
MRPL9,58,49,2
MRPS10,14,91,4
MRPS11,3,77,29
MRPS12,8,88,13
MRPS14,49,59,1
MRPS15,12,88,9
MRPS16,5,90,14
MRPS17,38,69,2
MRPS18A,13,91,5
MRPS18B,13,92,4
MRPS18C,5,94,10
MRPS2,2,86,21
MRPS21,60,48,1
MRPS22,15,82,12
MRPS23,25,80,4
MRPS24,41,66,2
MRPS25,1,79,29
MRPS26,10,85,14
MRPS27,7,87,15
MRPS28,33,72,4
MRPS30,36,73,0
MRPS31,1,69,39
MRPS33,16,89,4
MRPS34,25,81,3
MRPS35,15,81,13
MRPS36,7,89,13
MRPS5,9,99,1
MRPS6,9,90,10
MRPS7,29,77,3
MRPS9,6,100,3
MRRF,0,88,21
MRS2,12,92,5
MRTO4,7,90,12
MRVI1,8,93,8
MS4A1,6,98,5
MS4A10,6,98,5
MS4A12,6,98,5
MS4A13,6,98,5
MS4A14,6,98,5
MS4A15,6,98,5
MS4A18,6,98,5
MS4A2,6,98,5
MS4A3,6,98,5
MS4A4A,6,98,5
MS4A4E,6,98,5
MS4A5,6,98,5
MS4A6A,6,98,5
MS4A6E,6,98,5
MS4A7,6,98,5
MS4A8,6,98,5
MSANTD1,4,93,12
MSANTD2,10,89,10
MSANTD3,2,84,23
MSANTD4,9,92,8
MSC,28,77,4
MSGN1,2,106,1
MSH2,4,104,1
MSH3,8,85,16
MSH4,3,87,19
MSH5,16,89,4
MSH6,4,104,1
MSI1,9,90,10
MSI2,25,80,4
MSL1,26,80,3
MSL2,12,84,13
MSL3,22,79,8
MSLN,23,81,5
MSLNL,23,81,5
MSMB,2,93,14
MSMO1,3,91,15
MSMP,7,85,17
MSN,24,79,6
MSR1,3,67,39
MSRA,4,67,38
MSRB1,26,80,3
MSRB2,6,95,8
MSRB3,14,91,4
MSS51,5,90,14
MST1,0,78,31
MST1R,0,78,31
MSTN,3,102,4
MSTO1,58,50,1
MSX1,4,92,13
MSX2,21,79,9
MT1A,16,84,9
MT1B,16,84,9
MT1E,16,84,9
MT1F,16,84,9
MT1G,16,84,9
MT1H,16,84,9
MT1HL1,47,60,2
MT1M,16,84,9
MT1X,16,84,9
MT2A,16,84,9
MT3,16,84,9
MT4,16,84,9
MTA1,17,89,3
MTA2,6,96,7
MTA3,5,102,2
MTAP,4,61,44
MTBP,41,66,2
MTCH1,10,95,4
MTCH2,11,92,6
MTCL1,8,80,21
MTCP1,40,65,4
MTDH,42,66,1
MTERF1,19,87,3
MTERF2,10,92,7
MTERF3,39,68,2
MTERF4,3,99,7
MTF1,11,91,7
MTF2,3,84,22
MTFMT,3,78,28
MTFP1,6,77,26
MTFR1,29,77,3
MTFR1L,6,93,10
MTFR2,5,80,24
MTG1,3,90,16
MTG2,26,79,4
MTHFD1,18,87,4
MTHFD1L,2,80,27
MTHFD2,6,102,1
MTHFD2L,6,97,6
MTHFR,8,88,13
MTHFS,3,78,28
MTHFSD,12,76,21
MTIF2,3,104,2
MTIF3,2,69,38
MTM1,38,66,5
MTMR1,39,65,5
MTMR10,2,68,39
MTMR11,60,48,1
MTMR12,38,71,0
MTMR14,0,80,29
MTMR2,14,90,5
MTMR3,5,78,26
MTMR4,26,80,3
MTMR6,2,67,40
MTMR7,3,70,36
MTMR8,23,78,8
MTMR9,3,68,38
MTNR1A,3,88,18
MTNR1B,12,91,6
MTO1,3,81,25
MTOR,8,88,13
MTPAP,5,98,6
MTPN,18,87,4
MTR,47,60,2
MTRF1,2,68,39
MTRF1L,1,81,27
MTRNR2L1,5,78,26
MTRNR2L10,21,82,6
MTRNR2L11,46,60,3
MTRNR2L12,5,90,14
MTRNR2L13,3,92,14
MTRNR2L3,24,80,5
MTRNR2L4,24,81,4
MTRNR2L5,3,90,16
MTRNR2L6,20,84,5
MTRNR2L7,5,98,6
MTRNR2L8,7,94,8
MTRR,48,61,0
MTSS1,41,66,2
MTSS1L,15,81,13
MTTP,2,92,15
MTURN,44,63,2
MTUS1,3,68,38
MTUS2,2,67,40
MTX1,58,50,1
MTX2,6,98,5
MTX3,8,85,16
MUC1,58,50,1
MUC12,19,87,3
MUC13,11,85,13
MUC15,10,94,5
MUC16,6,76,27
MUC17,19,87,3
MUC20,13,81,15
MUC21,13,92,4
MUC22,13,92,4
MUC3A,19,87,3
MUC4,14,83,12
MUC5AC,7,88,14
MUC5B,7,88,14
MUC6,7,88,14
MUC7,7,96,6
MUCL1,10,94,5
MUL1,6,91,12
MUM1,4,79,26
MUM1L1,29,72,8
MURC,2,84,23
MUS81,15,91,3
MUSK,2,84,23
MUSTN1,0,78,31
MUT,11,94,4
MUTYH,10,91,8
MVB12A,4,80,25
MVB12B,3,86,20
MVD,11,76,22
MVK,11,91,7
MVP,25,83,1
MX1,9,89,11
MX2,9,89,11
MXD1,6,102,1
MXD3,21,80,8
MXD4,5,91,13
MXI1,4,86,19
MXRA5,20,77,12
MXRA7,25,79,5
MXRA8,9,90,10
MYADM,7,83,19
MYADML2,26,78,5
MYB,4,81,24
MYBBP1A,4,64,41
MYBL1,30,76,3
MYBL2,15,85,9
MYBPC1,12,90,7
MYBPC2,3,84,22
MYBPC3,11,92,6
MYBPH,49,58,2
MYBPHL,2,84,23
MYC,46,62,1
MYCBP,11,91,7
MYCBP2,3,77,29
MYCBPAP,28,79,2
MYCL,13,89,7
MYCN,3,104,2
MYCNOS,3,104,2
MYCT1,1,81,27
MYD88,0,80,29
MYDGF,3,81,25
MYEF2,3,75,31
MYEOV,22,86,1
MYF5,10,90,9
MYF6,10,90,9
MYH1,2,66,41
MYH10,2,66,41
MYH11,25,79,5
MYH13,2,66,41
MYH14,3,84,22
MYH15,11,86,12
MYH2,2,66,41
MYH3,2,66,41
MYH4,2,66,41
MYH6,19,84,6
MYH7,19,84,6
MYH7B,17,89,3
MYH8,2,66,41
MYH9,1,78,30
MYL1,3,101,5
MYL10,19,87,3
MYL12A,9,81,19
MYL12B,9,81,19
MYL2,12,90,7
MYL3,0,78,31
MYL4,24,82,3
MYL5,5,93,11
MYL6,9,95,5
MYL6B,9,95,5
MYL7,41,66,2
MYL9,16,91,2
MYLIP,11,94,4
MYLK,12,85,12
MYLK2,13,91,5
MYLK3,18,84,7
MYLK4,11,93,5
MYLPF,26,82,1
MYNN,15,87,7
MYO10,44,65,0
MYO15A,1,68,40
MYO15B,29,78,2
MYO16,7,78,24
MYO18A,18,83,8
MYO18B,5,78,26
MYO19,17,87,5
MYO1A,11,93,5
MYO1B,4,101,4
MYO1C,3,68,38
MYO1D,18,86,5
MYO1E,3,78,28
MYO1F,5,77,27
MYO1G,42,65,2
MYO1H,12,90,7
MYO3A,5,97,7
MYO3B,5,100,4
MYO5A,3,76,30
MYO5B,1,70,38
MYO5C,3,76,30
MYO6,3,80,26
MYO7A,16,90,3
MYO7B,6,99,4
MYO9A,3,77,29
MYO9B,4,80,25
MYOC,51,57,1
MYOCD,1,68,40
MYOD1,9,94,6
MYOF,3,88,18
MYOG,49,58,2
MYOM1,9,81,19
MYOM2,6,64,39
MYOM3,6,92,11
MYOT,9,87,13
MYOZ1,5,90,14
MYOZ2,4,91,14
MYOZ3,14,84,11
MYPN,4,90,15
MYPOP,2,87,20
MYRF,7,99,3
MYRFL,17,88,4
MYRIP,0,80,29
MYSM1,3,89,17
MYT1,30,75,4
MYT1L,2,105,2
MYZAP,3,77,29
MZB1,10,87,12
MZF1,14,82,13
MZT1,4,73,32
MZT2A,7,98,4
MZT2B,6,98,5
N4BP1,16,85,8
N4BP2,8,97,4
N4BP2L1,1,69,39
N4BP2L2,1,69,39
N4BP3,18,82,9
N6AMT1,6,92,11
NAA10,40,65,4
NAA11,6,95,8
NAA15,3,93,13
NAA16,2,68,39
NAA20,12,83,14
NAA25,12,90,7
NAA30,22,85,2
NAA35,1,83,25
NAA38,2,66,41
NAA40,8,92,9
NAA50,9,87,13
NAA60,24,81,4
NAAA,6,97,6
NAALAD2,12,92,5
NAALADL1,10,93,6
NAALADL2,13,87,9
NAB1,3,102,4
NAB2,11,93,5
NABP1,4,101,4
NABP2,9,95,5
NACA,11,93,5
NACA2,26,81,2
NACAD,42,65,2
NACC1,3,79,27
NACC2,2,87,20
NADK,10,89,10
NADK2,39,70,0
NADSYN1,17,90,2
NAE1,15,81,13
NAF1,2,92,15
NAGA,3,77,29
NAGK,5,103,1
NAGLU,25,81,3
NAGPA,24,83,2
NAGS,22,84,3
NAIF1,2,87,20
NAIP,7,88,14
NALCN,6,76,27
NAMPT,18,87,4
NANOG,11,77,21
NANOGNB,11,77,21
NANOGP8,3,69,37
NANOS1,4,88,17
NANOS2,2,87,20
NANOS3,3,80,26
NANP,9,90,10
NANS,1,84,24
NAP1L1,11,90,8
NAP1L2,22,79,8
NAP1L3,29,72,8
NAP1L4,5,91,13
NAP1L5,3,94,12
NAP1L6,22,79,8
NAPA,2,86,21
NAPB,12,88,9
NAPEPLD,18,88,3
NAPG,8,82,19
NAPRT,39,68,2
NAPSA,3,85,21
NARF,26,78,5
NARFL,23,81,5
NARS,1,69,39
NARS2,16,89,4
NASP,10,91,8
NAT1,3,69,37
NAT10,9,94,6
NAT14,6,84,19
NAT16,19,87,3
NAT2,3,69,37
NAT6,0,79,30
NAT8,5,103,1
NAT8L,5,92,12
NAT9,28,78,3
NATD1,5,76,28
NAV1,48,60,1
NAV2,9,95,5
NAV3,10,91,8
NAXD,7,79,23
NAXE,57,50,2
NBAS,3,104,2
NBDY,23,80,6
NBEA,1,69,39
NBEAL1,3,102,4
NBEAL2,1,79,29
NBL1,7,90,12
NBN,34,72,3
NBPF1,8,89,12
NBPF10,58,49,2
NBPF11,58,49,2
NBPF12,58,50,1
NBPF14,57,50,2
NBPF15,54,52,3
NBPF19,57,51,1
NBPF20,57,50,2
NBPF26,10,91,8
NBPF3,6,92,11
NBPF4,2,85,22
NBPF6,1,85,23
NBPF9,56,51,2
NBR1,24,82,3
NCALD,43,65,1
NCAM1,9,90,10
NCAM2,8,88,13
NCAN,4,81,24
NCAPD2,11,77,21
NCAPD3,12,85,12
NCAPG,5,95,9
NCAPG2,18,85,6
NCAPH,10,98,1
NCAPH2,3,74,32
NCBP1,1,84,24
NCBP2,15,82,12
NCBP2-AS2,15,82,12
NCBP2L,30,72,7
NCBP3,4,64,41
NCCRP1,9,86,14
NCDN,10,91,8
NCEH1,13,89,7
NCF1,21,84,4
NCF2,46,61,2
NCF4,2,76,31
NCK1,15,82,12
NCK2,5,100,4
NCKAP1,5,100,4
NCKAP1L,8,95,6
NCKAP5,5,99,5
NCKAP5L,8,94,7
NCKIPSD,0,78,31
NCL,5,98,6
NCLN,4,81,24
NCMAP,6,92,11
NCOA1,5,101,3
NCOA2,27,77,5
NCOA3,15,87,7
NCOA4,2,93,14
NCOA5,15,87,7
NCOA6,18,88,3
NCOA7,2,81,26
NCOR1,2,66,41
NCOR2,9,91,9
NCR1,7,83,19
NCR2,14,92,3
NCR3,16,89,4
NCR3LG1,9,94,6
NCS1,2,85,22
NCSTN,57,51,1
NDC1,7,90,12
NDC80,7,81,21
NDE1,25,79,5
NDEL1,2,66,41
NDFIP1,12,87,10
NDFIP2,3,78,28
NDN,2,70,37
NDNF,4,92,13
NDOR1,1,88,20
NDP,22,81,6
NDRG1,40,67,2
NDRG2,18,84,7
NDRG3,15,91,3
NDRG4,15,82,12
NDST1,13,86,10
NDST2,5,89,15
NDST3,3,91,15
NDST4,4,92,13
NDUFA1,32,71,6
NDUFA10,3,99,7
NDUFA11,4,79,26
NDUFA12,10,91,8
NDUFA13,4,81,24
NDUFA2,10,87,12
NDUFA3,6,84,19
NDUFA4,45,62,2
NDUFA4L2,11,94,4
NDUFA5,17,87,5
NDUFA6,3,77,29
NDUFA7,5,77,27
NDUFA8,0,88,21
NDUFA9,9,79,21
NDUFAB1,23,82,4
NDUFAF1,2,71,36
NDUFAF2,8,88,13
NDUFAF3,0,78,31
NDUFAF4,0,78,31
NDUFAF5,8,87,14
NDUFAF6,40,66,3
NDUFAF7,4,104,1
NDUFAF8,28,76,5
NDUFB1,15,90,4
NDUFB10,26,80,3
NDUFB11,22,81,6
NDUFB2,16,89,4
NDUFB3,3,102,4
NDUFB4,12,85,12
NDUFB5,12,85,12
NDUFB6,5,83,21
NDUFB7,3,80,26
NDUFB8,5,84,20
NDUFB9,41,66,2
NDUFC1,3,93,13
NDUFC2,16,89,4
NDUFS1,3,101,5
NDUFS2,57,51,1
NDUFS3,11,92,6
NDUFS4,14,83,12
NDUFS5,11,91,7
NDUFS6,49,60,0
NDUFS7,4,78,27
NDUFS8,19,89,1
NDUFV1,20,88,1
NDUFV2,8,80,21
NDUFV3,9,89,11
NEB,4,100,5
NEBL,7,93,9
NECAB1,35,71,3
NECAB2,12,77,20
NECAB3,13,90,6
NECAP1,12,76,21
NECAP2,9,86,14
NECTIN1,9,89,11
NECTIN2,7,89,13
NECTIN3,9,89,11
NECTIN4,57,51,1
NEDD1,10,91,8
NEDD4,3,77,29
NEDD4L,1,69,39
NEDD8,18,87,4
NEDD9,11,93,5
NEFH,5,77,27
NEFL,3,68,38
NEFM,3,68,38
NEGR1,4,88,17
NEIL1,3,78,28
NEIL2,3,69,37
NEIL3,2,91,16
NEK1,1,94,14
NEK10,1,79,29
NEK11,15,83,11
NEK2,48,59,2
NEK3,2,68,39
NEK4,0,78,31
NEK5,2,68,39
NEK6,1,89,19
NEK7,48,60,1
NEK8,20,81,8
NEK9,12,93,4
NELFA,5,92,12
NELFB,1,88,20
NELFCD,26,79,4
NELFE,14,91,4
NELL1,9,95,5
NELL2,7,96,6
NEMF,25,83,1
NEMP1,11,93,5
NEMP2,3,102,4
NENF,48,60,1
NEO1,3,77,29
NEPRO,9,88,12
NES,56,51,2
NET1,7,95,7
NETO1,2,70,37
NETO2,18,83,8
NEU1,14,91,4
NEU2,5,98,6
NEU3,16,90,3
NEU4,3,99,7
NEURL1,4,85,20
NEURL1B,22,79,8
NEURL2,14,88,7
NEURL3,10,98,1
NEURL4,2,65,42
NEUROD1,5,99,5
NEUROD2,27,80,2
NEUROD4,8,96,5
NEUROD6,43,64,2
NEUROG1,9,87,13
NEUROG2,4,90,15
NEUROG3,6,89,14
NEXN,3,88,18
NF1,15,85,9
NF2,5,78,26
NFAM1,3,77,29
NFASC,48,59,2
NFAT5,15,81,13
NFATC1,1,71,37
NFATC2,18,87,4
NFATC2IP,23,85,1
NFATC3,16,81,12
NFATC4,19,87,3
NFE2,9,94,6
NFE2L1,25,82,2
NFE2L2,5,98,6
NFE2L3,46,61,2
NFE4,20,86,3
NFIA,5,88,16
NFIB,5,67,37
NFIC,4,81,24
NFIL3,2,81,26
NFIX,4,78,27
NFKB1,2,92,15
NFKB2,5,84,20
NFKBIA,38,71,0
NFKBIB,8,88,13
NFKBID,13,85,11
NFKBIE,13,92,4
NFKBIL1,15,90,4
NFKBIZ,8,88,13
NFRKB,12,87,10
NFS1,18,87,4
NFU1,6,102,1
NFX1,7,84,18
NFXL1,6,96,7
NFYA,13,93,3
NFYB,11,91,7
NFYC,12,91,6
NGB,12,93,4
NGDN,19,84,6
NGEF,5,98,6
NGF,5,85,19
NGFR,25,82,2
NGLY1,0,80,29
NGRN,4,77,28
NHEJ1,3,101,5
NHLH1,57,51,1
NHLH2,5,86,18
NHLRC1,13,92,4
NHLRC2,5,85,19
NHLRC3,2,68,39
NHLRC4,23,82,4
NHP2,19,81,9
NHS,23,78,8
NHSL1,4,80,25
NHSL2,22,80,7
NICN1,0,78,31
NID1,47,60,2
NID2,26,82,1
NIF3L1,3,102,4
NIFK,5,100,4
NIM1K,38,71,0
NIN,26,82,1
NINJ1,1,84,24
NINJ2,14,78,17
NINL,9,90,10
NIP7,16,81,12
NIPA1,4,68,37
NIPA2,3,69,37
NIPAL1,6,96,7
NIPAL2,45,63,1
NIPAL3,6,92,11
NIPAL4,17,83,9
NIPBL,40,69,0
NIPSNAP1,5,78,26
NIPSNAP3A,2,83,24
NIPSNAP3B,2,83,24
NISCH,1,78,30
NIT1,57,51,1
NIT2,9,88,12
NKAIN1,11,90,8
NKAIN2,2,81,26
NKAIN3,23,79,7
NKAIN4,29,78,2
NKAP,32,71,6
NKAPL,14,91,4
NKD1,16,84,9
NKD2,50,59,0
NKG7,5,84,20
NKIRAS1,0,79,30
NKIRAS2,24,82,3
NKPD1,5,88,16
NKRF,32,71,6
NKTR,0,79,30
NKX1-1,4,94,11
NKX1-2,3,88,18
NKX2-1,46,62,1
NKX2-2,13,85,11
NKX2-3,5,84,20
NKX2-4,12,85,12
NKX2-5,21,80,8
NKX2-6,3,69,37
NKX2-8,47,61,1
NKX3-1,3,69,37
NKX3-2,4,95,10
NKX6-1,4,94,11
NKX6-2,3,89,17
NKX6-3,13,79,17
NLE1,17,86,6
NLGN1,13,89,7
NLGN2,2,65,42
NLGN3,22,80,7
NLGN4X,21,79,9
NLGN4Y,15,45,49
NLK,19,83,7
NLN,7,89,13
NLRC3,24,81,4
NLRC4,4,102,3
NLRC5,16,84,9
NLRP1,2,66,41
NLRP10,7,94,8
NLRP11,5,85,19
NLRP12,7,83,19
NLRP13,5,85,19
NLRP14,7,93,9
NLRP2,6,84,19
NLRP2B,23,80,6
NLRP3,48,58,3
NLRP4,5,85,19
NLRP5,5,85,19
NLRP6,8,90,11
NLRP7,6,84,19
NLRP8,5,85,19
NLRP9,5,85,19
NLRX1,9,89,11
NMB,3,77,29
NMBR,4,80,25
NMD3,12,85,12
NME1,28,79,2
NME2,28,79,2
NME3,25,81,3
NME4,24,81,4
NME5,8,88,13
NME6,0,78,31
NME7,51,57,1
NME8,44,63,2
NME9,14,83,12
NMI,4,100,5
NMNAT1,7,90,12
NMNAT2,46,61,2
NMNAT3,13,84,12
NMRAL1,24,82,3
NMRK1,3,83,23
NMRK2,5,80,24
NMS,7,100,2
NMT1,22,84,3
NMT2,7,92,10
NMU,7,94,8
NMUR1,5,98,6
NMUR2,17,83,9
NNAT,13,91,5
NNMT,9,89,11
NNT,38,71,0
NOA1,7,94,8
NOB1,15,81,13
NOBOX,16,90,3
NOC2L,8,89,12
NOC3L,3,87,19
NOC4L,8,92,9
NOCT,3,93,13
NOD1,44,63,2
NOD2,16,83,10
NODAL,5,89,15
NOG,26,80,3
NOL10,5,102,2
NOL11,27,79,3
NOL12,2,78,29
NOL3,15,81,13
NOL4,3,76,30
NOL4L,13,90,6
NOL6,6,85,18
NOL7,12,93,4
NOL8,2,82,25
NOL9,9,89,11
NOLC1,5,84,20
NOM1,18,85,6
NOMO1,25,79,5
NOMO2,23,82,4
NOMO3,25,80,4
NONO,22,80,7
NOP10,3,68,38
NOP14,5,92,12
NOP16,19,82,8
NOP2,12,77,20
NOP56,10,85,14
NOP58,3,102,4
NOP9,19,87,3
NOS1,9,90,10
NOS1AP,56,52,1
NOS2,18,84,7
NOS3,18,89,2
NOSIP,3,84,22
NOSTRIN,6,99,4
NOTCH1,2,87,20
NOTCH2,9,95,5
NOTCH2NL,57,50,2
NOTCH3,3,79,27
NOTCH4,13,92,4
NOTO,5,103,1
NOTUM,26,78,5
NOV,40,67,2
NOVA1,20,84,5
NOVA2,2,87,20
NOX1,27,74,8
NOX3,1,81,27
NOX4,13,92,4
NOX5,3,77,29
NOXA1,2,87,20
NOXO1,25,81,3
NOXRED1,13,92,4
NPAP1,2,70,37
NPAS1,2,86,21
NPAS2,7,100,2
NPAS3,35,72,2
NPAS4,16,91,2
NPAT,7,92,10
NPB,27,77,5
NPBWR1,23,80,6
NPBWR2,30,74,5
NPC1,5,79,25
NPC1L1,42,65,2
NPC2,13,92,4
NPDC1,1,88,20
NPEPL1,26,79,4
NPEPPS,24,82,3
NPFF,7,94,8
NPFFR1,5,89,15
NPFFR2,7,96,6
NPHP1,4,102,3
NPHP3,13,83,13
NPHP4,9,89,11
NPHS1,13,85,11
NPHS2,45,62,2
NPIPA1,27,75,7
NPIPA2,27,73,9
NPIPA3,27,73,9
NPIPA5,25,79,5
NPIPA7,24,80,5
NPIPA8,24,80,5
NPIPB11,25,83,1
NPIPB12,24,84,1
NPIPB13,23,85,1
NPIPB15,14,80,15
NPIPB2,25,81,3
NPIPB3,22,83,4
NPIPB4,23,82,4
NPIPB5,22,82,5
NPIPB6,23,84,2
NPIPB7,24,84,1
NPIPB8,23,85,1
NPIPB9,23,84,2
NPL,46,61,2
NPLOC4,27,77,5
NPM1,23,78,8
NPM2,3,68,38
NPM3,5,85,19
NPNT,3,92,14
NPPA,8,88,13
NPPB,8,88,13
NPPC,5,98,6
NPR1,58,50,1
NPR2,7,85,17
NPR3,38,71,0
NPRL2,0,79,30
NPRL3,24,80,5
NPS,3,88,18
NPSR1,42,65,2
NPTN,3,77,29
NPTX1,27,77,5
NPTX2,20,88,1
NPTXR,3,77,29
NPVF,47,60,2
NPW,24,82,3
NPY,47,60,2
NPY1R,2,92,15
NPY2R,3,93,13
NPY4R,2,94,13
NPY5R,2,92,15
NQO1,15,81,13
NQO2,12,93,4
NR0B1,16,82,11
NR0B2,8,91,10
NR1D1,26,80,3
NR1D2,0,79,30
NR1H2,3,85,21
NR1H3,11,92,6
NR1H4,12,90,7
NR1I2,11,85,13
NR1I3,57,51,1
NR2C1,10,91,8
NR2C2,1,79,29
NR2C2AP,4,81,24
NR2E1,0,79,30
NR2E3,3,77,29
NR2F1,10,81,18
NR2F2,3,76,30
NR2F6,4,80,25
NR3C1,12,86,11
NR3C2,5,93,11
NR4A1,8,93,8
NR4A2,4,98,7
NR4A3,1,84,24
NR5A1,0,89,20
NR5A2,48,60,1
NR6A1,0,89,20
NRAP,5,85,19
NRARP,1,88,20
NRAS,4,85,20
NRBF2,3,91,15
NRBP1,4,105,0
NRBP2,39,69,1
NRCAM,19,87,3
NRDC,7,90,12
NRDE2,15,91,3
NREP,8,84,17
NRF1,18,88,3
NRG1,7,68,34
NRG2,10,87,12
NRG3,4,89,16
NRG4,3,78,28
NRGN,10,89,10
NRIP1,11,81,17
NRIP2,11,79,19
NRIP3,7,95,7
NRK,29,72,8
NRL,19,86,4
NRM,14,91,4
NRN1,14,91,4
NRN1L,16,81,12
NRP1,6,97,6
NRP2,3,101,5
NRROS,14,83,12
NRSN1,12,92,5
NRSN2,10,86,13
NRTN,4,79,26
NRXN1,4,104,1
NRXN2,10,93,6
NRXN3,13,92,4
NSA2,7,86,16
NSD1,22,79,8
NSD2,6,91,12
NSD3,10,71,28
NSDHL,40,65,4
NSF,23,81,5
NSFL1C,9,86,14
NSG1,4,92,13
NSL1,48,60,1
NSMAF,23,78,8
NSMCE1,25,81,3
NSMCE2,41,66,2
NSMCE3,2,66,41
NSMCE4A,3,89,17
NSMF,2,87,20
NSRP1,18,84,7
NSUN2,48,61,0
NSUN3,5,89,15
NSUN4,7,91,11
NSUN5,25,80,4
NSUN6,7,93,9
NSUN7,7,98,4
NT5C,29,77,3
NT5C1A,12,90,7
NT5C1B,3,105,1
NT5C2,5,84,20
NT5C3A,43,64,2
NT5C3B,24,82,3
NT5DC1,2,78,29
NT5DC2,1,78,30
NT5DC3,11,91,7
NT5DC4,4,102,3
NT5E,1,80,28
NT5M,2,66,41
NTAN1,26,78,5
NTF3,9,79,21
NTF4,3,84,22
NTHL1,24,82,3
NTM,13,86,10
NTMT1,1,87,21
NTN1,2,68,39
NTN3,24,82,3
NTN4,11,90,8
NTN5,3,84,22
NTNG1,2,83,24
NTNG2,2,86,21
NTPCR,47,60,2
NTRK1,56,51,2
NTRK2,1,84,24
NTRK3,3,77,29
NTS,10,93,6
NTSR1,27,78,4
NTSR2,4,103,2
NUAK1,11,91,7
NUAK2,48,60,1
NUB1,19,88,2
NUBP1,26,80,3
NUBP2,25,81,3
NUBPL,33,76,0
NUCB1,3,84,22
NUCB2,9,94,6
NUCKS1,48,60,1
NUDC,8,91,10
NUDCD1,43,65,1
NUDCD2,20,80,9
NUDCD3,42,65,2
NUDT1,45,62,2
NUDT10,19,84,6
NUDT11,19,84,6
NUDT12,8,84,17
NUDT13,5,89,15
NUDT14,17,89,3
NUDT15,2,70,37
NUDT16,13,83,13
NUDT16L1,24,83,2
NUDT17,57,50,2
NUDT18,3,68,38
NUDT19,11,87,11
NUDT2,5,86,18
NUDT21,16,84,9
NUDT22,9,92,8
NUDT3,10,95,4
NUDT4,11,90,8
