,gain,neutral,loss
MIR876,18,79,8
MIR877,9,87,9
MIR885,10,86,9
MIR888,25,78,2
MIR889,10,64,31
MIR890,25,78,2
MIR891A,25,78,2
MIR891B,25,78,2
MIR892A,25,78,2
MIR892B,25,78,2
MIR892C,25,78,2
MIR9-1,21,71,13
MIR9-2,3,84,18
MIR9-3,1,71,33
MIR920,18,82,5
MIR921,25,78,2
MIR922,8,86,11
MIR92A1,58,46,1
MIR92A2,25,78,2
MIR92B,27,69,9
MIR93,41,53,11
MIR933,20,81,4
MIR934,25,78,2
MIR935,9,57,39
MIR936,9,79,17
MIR937,55,45,5
MIR938,5,83,17
MIR939,56,44,5
MIR940,15,80,10
MIR941-1,71,32,2
MIR941-2,71,32,2
MIR941-3,71,32,2
MIR941-4,71,32,2
MIR942,2,88,15
MIR943,2,76,27
MIR944,15,87,3
MIR96,33,59,13
MIR98,25,78,2
MIR99A,4,78,23
MIR99B,12,77,16
MIRLET7A1,14,75,16
MIRLET7A2,13,84,8
MIRLET7A3,3,73,29
MIRLET7B,3,73,29
MIRLET7BHG,3,73,29
MIRLET7C,4,78,23
MIRLET7D,14,75,16
MIRLET7DHG,14,75,16
MIRLET7E,12,77,16
MIRLET7F1,14,75,16
MIRLET7F2,25,78,2
MIRLET7G,7,91,7
MIRLET7I,15,85,5
MIS12,0,35,70
MIS18A,4,75,26
MIS18BP1,6,62,37
MISP,9,68,28
MITD1,15,77,13
MITF,8,91,6
MIXL1,17,74,14
MKI67,6,88,11
MKKS,47,44,14
MKL1,2,43,60
MKL2,12,71,22
MKLN1,37,58,10
MKNK1,2,83,20
MKNK1-AS1,2,82,21
MKNK2,8,64,33
MKRN1,30,55,20
MKRN2,5,82,18
MKRN3,1,62,42
MKRN7P,70,34,1
MKRN9P,14,89,2
MKS1,15,79,11
MKX,4,79,22
MLANA,17,73,15
MLC1,4,71,30
MLEC,9,59,37
MLF1,14,88,3
MLF2,23,74,8
MLH1,7,77,21
MLH3,6,65,34
MLIP,23,79,3
MLIP-IT1,22,80,3
MLK7-AS1,23,80,2
MLKL,4,78,23
MLLT1,6,54,45
MLLT10,4,74,27
MLLT10P1,66,30,9
MLLT11,16,54,35
MLLT3,20,76,9
MLLT4,28,74,3
MLLT4-AS1,27,74,4
MLLT6,7,70,28
MLN,19,79,7
MLNR,56,42,7
MLPH,26,78,1
MLST8,15,80,10
MLX,8,66,31
MLXIP,9,55,41
MLXIPL,28,49,28
MLYCD,11,87,7
MMAA,4,80,21
MMAB,11,77,17
MMACHC,0,66,39
MMADHC,20,81,4
MMD,16,79,10
MMD2,37,45,23
MME,11,91,3
MMEL1,0,58,47
MMGT1,25,78,2
MMP1,12,86,7
MMP10,12,86,7
MMP11,4,73,28
MMP12,12,86,7
MMP13,12,86,7
MMP14,10,63,32
MMP15,8,79,18
MMP16,48,52,5
MMP17,18,79,8
MMP19,12,77,16
MMP2,15,83,7
MMP20,12,85,8
MMP21,4,87,14
MMP23A,2,75,28
MMP23B,2,75,28
MMP24,65,31,9
MMP24-AS1,65,31,9
MMP25,15,78,12
MMP26,19,82,4
MMP27,12,86,7
MMP28,10,79,16
MMP3,12,86,7
MMP7,12,85,8
MMP8,12,86,7
MMP9,72,33,0
MMRN1,3,83,19
MMRN2,1,68,36
MMS19,2,77,26
MMS22L,10,84,11
MN1,2,76,27
MNAT1,7,65,33
MND1,3,77,25
MNDA,25,78,2
MNS1,0,67,38
MNT,0,32,73
MNX1,46,49,10
MNX1-AS1,46,49,10
MOAP1,3,63,39
MOB1A,16,88,1
MOB1B,2,62,41
MOB2,14,86,5
MOB3A,8,64,33
MOB3B,23,73,9
MOB3C,2,86,17
MOB4,20,76,9
MOBP,8,90,7
MOCOS,3,41,61
MOCS1,29,73,3
MOCS2,9,84,12
MOCS3,70,34,1
MOG,9,87,9
MOGAT1,18,85,2
MOGAT2,12,86,7
MOGAT3,31,50,24
MOGS,25,79,1
MOK,2,54,49
MON1A,6,59,40
MON1B,8,89,8
MON2,15,85,5
MORC1,10,80,15
MORC2,2,62,41
MORC2-AS1,2,62,41
MORC3,3,54,48
MORC4,25,78,2
MORF4L1,0,75,30
MORF4L2,25,78,2
MORF4L2-AS1,25,78,2
MORN1,0,70,35
MORN2,13,58,34
MORN3,9,55,41
MORN4,1,80,24
MORN5,15,76,14
MOS,40,56,9
MOSPD1,25,78,2
MOSPD2,25,78,2
MOSPD3,35,48,22
MOV10,1,67,37
MOV10L1,3,71,31
MOXD1,10,87,8
MOXD2P,64,40,1
MPC1,24,76,5
MPC1L,25,78,2
MPC2,25,75,5
MPDU1,2,40,63
MPDZ,18,78,9
MPEG1,25,73,7
MPG,24,72,9
MPHOSPH10,18,83,4
MPHOSPH6,19,81,5
MPHOSPH8,45,44,16
MPHOSPH9,9,55,41
MPI,0,65,40
MPL,2,85,18
MPLKIP,39,51,15
MPND,7,53,45
MPO,15,79,11
MPP1,25,78,2
MPP2,7,69,29
MPP3,7,69,29
MPP4,15,79,11
MPP5,6,63,36
MPP6,65,39,1
MPP7,4,76,25
MPPE1,4,40,61
MPPED1,2,67,36
MPPED2,16,86,3
MPRIP,0,45,60
MPST,2,73,30
MPV17,15,79,11
MPV17L,8,69,28
MPV17L2,9,61,35
MPZ,25,65,15
MPZL1,25,78,2
MPZL2,12,81,12
MPZL3,12,81,12
MR1,26,76,3
MRAP,4,75,26
MRAP2,13,84,8
MRAS,10,84,11
MRC1,5,73,27
MRC2,9,52,44
MRE11A,15,82,8
MREG,19,84,2
MRFAP1,7,76,22
MRFAP1L1,7,77,21
MRGBP,71,33,1
MRGPRD,10,89,6
MRGPRE,14,87,4
MRGPRF,10,89,6
MRGPRG,14,87,4
MRGPRG-AS1,14,87,4
MRGPRX1,23,79,3
MRGPRX2,28,73,4
MRGPRX3,21,80,4
MRGPRX4,17,83,5
MRI1,9,58,38
MRM1,8,82,15
MRO,3,34,68
MROH1,56,43,6
MROH2A,30,74,1
MROH2B,17,83,5
MROH5,56,43,6
MROH6,56,44,5
MROH7,2,83,20
MROH7-TTC4,2,83,20
MROH8,63,33,9
MROH9,24,79,2
MRPL1,5,85,15
MRPL10,8,74,23
MRPL11,10,76,19
MRPL12,16,82,7
MRPL13,54,48,3
MRPL14,26,75,4
MRPL15,35,49,21
MRPL16,11,85,9
MRPL17,18,83,4
MRPL18,19,80,6
MRPL19,22,82,1
MRPL2,20,67,18
MRPL20,3,76,26
MRPL21,10,89,6
MRPL22,7,82,16
MRPL23,14,87,4
MRPL23-AS1,14,87,4
MRPL24,24,74,7
MRPL27,11,78,16
MRPL28,16,78,11
MRPL3,12,91,2
MRPL30,15,77,13
MRPL32,59,44,2
MRPL33,14,80,11
MRPL34,6,62,37
MRPL35,18,85,2
MRPL36,30,66,9
MRPL37,3,86,16
MRPL38,14,66,25
MRPL39,3,77,25
MRPL4,7,55,43
MRPL40,5,72,28
MRPL41,18,70,17
MRPL42,10,81,14
MRPL42P5,2,48,55
MRPL43,2,65,38
MRPL44,18,84,3
MRPL45,7,67,31
MRPL45P2,7,71,27
MRPL46,1,76,28
MRPL47,11,82,12
MRPL48,8,72,25
MRPL49,10,79,16
MRPL50,27,69,9
MRPL51,23,74,8
MRPL52,10,63,32
MRPL53,25,79,1
MRPL54,7,52,46
MRPL55,19,82,4
MRPL57,47,53,5
MRPL9,21,76,8
MRPS10,17,74,14
MRPS11,1,76,28
MRPS12,14,65,26
MRPS14,30,65,10
MRPS15,1,79,25
MRPS16,1,55,49
MRPS17,29,49,27
MRPS18A,25,69,11
MRPS18B,9,87,9
MRPS18C,2,66,37
MRPS2,13,75,17
MRPS21,15,55,35
MRPS22,23,80,2
MRPS23,15,80,10
MRPS24,58,44,3
MRPS25,6,93,6
MRPS26,39,38,28
MRPS27,4,84,17
MRPS28,53,47,5
MRPS30,15,85,5
MRPS31,53,44,8
MRPS31P5,55,47,3
MRPS33,35,51,19
MRPS34,15,80,10
MRPS35,20,81,4
MRPS36,2,51,52
MRPS5,22,82,1
MRPS6,6,78,21
MRPS7,12,65,28
MRPS9,19,85,1
MRRF,15,76,14
MRS2,19,73,13
MRS2P2,15,86,4
MRTO4,2,70,33
MRVI1,24,78,3
MRVI1-AS1,24,78,3
MS4A1,11,87,7
MS4A10,11,87,7
MS4A12,11,87,7
MS4A13,11,87,7
MS4A14,11,87,7
MS4A15,11,87,7
MS4A2,11,87,7
MS4A3,11,87,7
MS4A4A,11,87,7
MS4A5,11,87,7
MS4A6A,11,87,7
MS4A6E,11,87,7
MS4A7,11,87,7
MS4A8,11,87,7
MSANTD1,3,78,24
MSANTD2,16,81,8
MSANTD3,14,74,17
MSANTD3-TMEFF1,14,74,17
MSANTD4,13,85,7
MSC,56,46,3
MSGN1,25,77,3
MSH2,17,66,22
MSH3,1,68,36
MSH4,1,78,26
MSH5,9,87,9
MSH5-SAPCD1,9,87,9
MSH6,17,65,23
MSI1,10,58,37
MSI2,15,78,12
MSL1,10,76,19
MSL2,7,62,36
MSL3,25,78,2
MSL3P1,27,77,1
MSLN,12,82,11
MSMB,6,93,6
MSMO1,3,79,23
MSMP,19,76,10
MSN,25,78,2
MSR1,16,43,46
MSRA,17,44,44
MSRB1,16,79,10
MSRB2,4,82,19
MSRB3,14,87,4
MSS51,1,55,49
MST1,7,63,35
MST1L,1,68,36
MST1P2,1,68,36
MST1R,6,62,37
MST4,25,78,2
MSTN,23,79,3
MSTO1,17,49,39
MSTO2P,17,49,39
MSX1,4,78,23
MSX2,3,85,17
MSX2P1,15,80,10
MT1A,10,88,7
MT1B,10,88,7
MT1DP,10,88,7
MT1E,10,88,7
MT1F,10,88,7
MT1G,10,88,7
MT1H,10,88,7
MT1HL1,16,79,10
MT1IP,10,88,7
MT1JP,10,88,7
MT1L,10,88,7
MT1M,10,88,7
MT1X,10,88,7
MT2A,10,88,7
MT3,10,88,7
MT4,10,88,7
MTA1,11,58,36
MTA2,11,73,21
MTA3,17,56,32
MTAP,20,76,9
MTBP,54,48,3
MTCH1,17,74,14
MTCH2,6,61,38
MTCL1,4,40,61
MTCP1,25,78,2
MTDH,40,51,14
MTERF,52,48,5
MTERFD1,53,48,4
MTERFD2,22,82,1
MTERFD3,12,89,4
MTF1,1,73,31
MTF2,1,49,55
MTFMT,1,44,60
MTFP1,3,62,40
MTFR1,41,50,14
MTFR1L,0,59,46
MTFR2,10,87,8
MTG1,10,85,10
MTG2,73,32,0
MTHFD1,4,54,47
MTHFD1L,8,77,20
MTHFD2,16,88,1
MTHFD2L,24,67,14
MTHFD2P1,11,91,3
MTHFR,0,64,41
MTHFS,1,71,33
MTHFSD,14,85,6
MTIF2,17,64,24
MTIF3,58,47,0
MTL5,10,90,5
MTM1,25,78,2
MTMR1,25,78,2
MTMR10,2,70,33
MTMR11,21,69,15
MTMR12,14,65,26
MTMR14,4,76,25
MTMR2,19,79,7
MTMR3,2,61,42
MTMR4,12,66,27
MTMR6,57,48,0
MTMR7,18,41,46
MTMR8,25,78,2
MTMR9,17,46,42
MTMR9LP,0,52,53
MTNR1A,6,73,26
MTNR1B,15,83,7
MTO1,9,59,37
MTOR,1,59,45
MTOR-AS1,1,59,45
MTPAP,4,82,19
MTR,17,77,11
MTRF1,54,45,6
MTRF1L,11,85,9
MTRNR2L1,3,55,47
MTRNR2L10,25,78,2
MTRNR2L2,1,68,36
MTRNR2L3,73,32,0
MTRNR2L4,10,74,21
MTRNR2L5,2,89,14
MTRNR2L6,72,32,1
MTRNR2L7,3,89,13
MTRNR2L8,24,78,3
MTRNR2L9,12,85,8
MTRR,30,68,7
MTSS1,53,47,5
MTSS1L,7,79,19
MTTP,3,83,19
MTURN,65,39,1
MTUS1,17,42,46
MTUS2,58,47,0
MTUS2-AS1,58,47,0
MTVR2,16,77,12
MTX1,27,68,10
MTX2,21,82,2
MTX3,1,72,32
MUC1,27,69,9
MUC12,30,52,23
MUC13,13,90,2
MUC15,17,83,5
MUC16,5,45,55
MUC17,31,51,23
MUC19,20,82,3
MUC2,13,82,10
MUC20,11,85,9
MUC21,9,87,9
MUC22,9,87,9
MUC4,11,84,10
MUC5B,14,84,7
MUC6,13,82,10
MUC7,2,87,16
MUCL1,15,84,6
MUL1,0,68,37
MUM1,9,70,26
MUM1L1,25,78,2
MURC,14,75,16
MUS81,10,79,16
MUSK,16,75,14
MUSTN1,8,87,10
MUT,21,81,3
MUTYH,0,66,39
MVB12A,6,60,39
MVB12B,15,74,16
MVD,11,88,6
MVK,11,77,17
MVP,16,71,18
MX1,7,81,17
MX2,7,81,17
MXD1,15,81,9
MXD3,11,78,16
MXD4,2,76,27
MXI1,4,84,17
MXRA5,25,78,2
MXRA7,11,71,23
MXRA8,4,77,24
MYADM,9,51,45
MYADML,14,78,13
MYADML2,18,81,6
MYB,9,81,15
MYBBP1A,1,33,71
MYBL1,41,42,22
MYBL2,66,32,7
MYBPC1,11,69,25
MYBPC2,8,68,29
MYBPC3,8,68,29
MYBPH,17,83,5
MYBPHL,2,79,24
MYC,59,40,6
MYCBP,1,64,40
MYCBP2,59,44,2
MYCBP2-AS1,59,44,2
MYCBPAP,12,77,16
MYCL,1,69,35
MYCN,22,78,5
MYCNOS,22,78,5
MYCT1,8,88,9
MYD88,12,88,5
MYEF2,5,70,30
MYEOV,11,89,5
MYEOV2,21,81,3
MYF5,14,87,4
MYF6,14,87,4
MYH1,1,44,60
MYH10,0,38,67
MYH11,7,70,28
MYH13,1,35,69
MYH14,8,68,29
MYH15,19,83,3
MYH16,33,54,18
MYH2,1,43,61
MYH3,1,42,62
MYH4,1,39,65
MYH6,11,65,29
MYH7,11,65,29
MYH7B,65,31,9
MYH8,1,38,66
MYH9,8,66,31
MYL1,21,83,1
MYL10,29,54,22
MYL12A,4,35,66
MYL12B,4,35,66
MYL2,6,66,33
MYL3,8,88,9
MYL4,8,74,23
MYL5,4,79,22
MYL6,16,74,15
MYL6B,17,73,15
MYL7,60,42,3
MYL9,65,31,9
MYLIP,19,80,6
MYLK,24,79,2
MYLK-AS1,16,87,2
MYLK2,67,30,8
MYLK3,10,81,14
MYLK4,26,73,6
MYLPF,19,68,18
MYNN,15,81,9
MYO10,17,59,29
MYO15A,1,43,61
MYO15B,14,69,22
MYO16,75,29,1
MYO16-AS1,70,34,1
MYO18A,10,70,25
MYO18B,2,74,29
MYO19,9,81,15
MYO1A,14,83,8
MYO1B,26,78,1
MYO1C,0,32,73
MYO1D,17,55,33
MYO1E,0,55,50
MYO1F,5,45,55
MYO1G,56,43,6
MYO1H,10,72,23
MYO3A,5,82,18
MYO3B,18,74,13
MYO5A,1,66,38
MYO5B,5,37,63
MYO5C,1,65,39
MYO6,10,71,24
MYO7A,13,84,8
MYO7B,19,76,10
MYO9A,0,64,41
MYO9B,5,61,39
MYOC,24,74,7
MYOCD,0,45,60
MYOD1,25,77,3
MYOF,2,75,28
MYOG,17,83,5
MYOM1,4,35,66
MYOM2,25,37,43
MYOM3,0,58,47
MYOT,4,62,39
MYOZ1,3,53,49
MYOZ2,2,83,20
MYOZ3,10,87,8
MYPN,1,50,54
MYPOP,9,73,23
MYRF,8,85,12
MYRIP,9,90,6
MYSM1,16,76,13
MYT1,72,32,1
MYT1L,28,73,4
MYT1L-AS1,26,75,4
MYZAP,7,69,29
MZB1,4,72,29
MZF1,43,51,11
MZT1,57,45,3
MZT2A,25,78,2
MZT2B,18,84,3
N4BP1,13,83,9
N4BP2,2,34,69
N4BP2L1,55,50,0
N4BP2L2,55,50,0
N4BP2L2-IT2,55,50,0
N4BP3,6,83,16
N6AMT1,3,79,23
N6AMT2,49,51,5
NAA10,25,78,2
NAA11,5,86,14
NAA15,3,60,42
NAA16,55,44,6
NAA20,50,45,10
NAA25,6,60,39
NAA30,7,69,29
NAA35,13,67,25
NAA38,2,42,61
NAA40,6,74,25
NAA50,10,81,14
NAA60,10,72,23
NAAA,5,62,38
NAALAD2,14,84,7
NAALADL1,10,80,15
NAALADL2,14,79,12
NAALADL2-AS3,13,86,6
NAB1,24,80,1
NAB2,14,83,8
NABP1,26,78,1
NABP2,16,74,15
NACA,11,72,22
NACA2,10,47,48
NACAD,60,42,3
NACAP1,54,47,4
NACC1,7,59,39
NACC2,15,79,11
NADK,2,74,29
NADK2,18,82,5
NADSYN1,15,84,6
NAE1,6,80,19
NAF1,3,79,23
NAGA,3,59,43
NAGK,20,82,3
NAGLU,8,66,31
NAGPA,11,74,20
NAGPA-AS1,11,74,20
NAGS,7,68,30
NAIF1,19,64,22
NAIP,3,58,44
NALCN,61,43,1
NALCN-AS1,61,43,1
NAMA,15,79,11
NAMPT,52,52,1
NANOG,9,42,54
NANOGNB,9,42,54
NANOS1,2,79,24
NANOS2,8,74,23
NANOS3,10,58,37
NANP,53,42,10
NANS,15,79,11
NAP1L1,14,78,13
NAP1L2,25,78,2
NAP1L3,25,78,2
NAP1L4,17,84,4
NAP1L5,2,80,23
NAP1L6,25,78,2
NAPA,10,67,28
NAPA-AS1,10,67,28
NAPB,60,38,7
NAPEPLD,47,50,8
NAPG,10,43,52
NAPRT1,56,44,5
NAPSA,8,69,28
NAPSB,8,69,28
NARF,17,83,5
NARFL,12,82,11
NARG2,2,71,32
NARR,16,71,18
NARS,2,36,67
NARS2,13,73,19
NASP,0,65,40
NAT1,17,42,46
NAT10,14,84,7
NAT14,14,76,15
NAT16,31,51,23
NAT2,17,42,46
NAT6,12,82,11
NAT8,16,87,2
NAT8B,16,87,2
NAT8L,2,77,26
NAT9,11,78,16
NAV1,17,79,9
NAV2,31,71,3
NAV2-AS4,31,71,3
NAV2-AS5,31,71,3
NAV3,14,87,4
NBAS,24,78,3
NBEA,58,47,0
NBEAL1,14,46,45
NBEAL2,8,70,27
NBEAP1,1,58,46
NBL1,0,68,37
NBN,54,46,5
NBPF1,1,67,37
NBPF10,20,62,23
NBPF11,25,74,6
NBPF12,20,78,7
NBPF13P,20,81,4
NBPF14,23,75,7
NBPF15,23,75,7
NBPF16,23,75,7
NBPF18P,24,78,3
NBPF20,20,62,23
NBPF22P,3,85,17
NBPF23P,23,75,7
NBPF25P,24,57,24
NBPF3,1,60,44
NBPF4,1,85,19
NBPF6,1,85,19
NBPF7,24,68,13
NBPF8,23,58,24
NBPF9,23,58,24
NBR1,7,68,30
NBR2,8,67,30
NCALD,55,46,4
NCAM1,22,76,7
NCAM1-AS1,22,76,7
NCAM2,4,74,27
NCAN,5,67,33
NCAPD2,23,74,8
NCAPD3,25,72,8
NCAPG,4,77,24
NCAPG2,59,41,5
NCAPH,18,85,2
NCAPH2,8,69,28
NCBP1,15,79,11
NCBP2,7,59,39
NCBP2-AS2,7,59,39
NCCRP1,10,67,28
NCDN,1,49,55
NCEH1,15,87,3
NCF1,25,48,32
NCF1B,25,48,32
NCF1C,25,49,31
NCF2,21,81,3
NCF4,2,73,30
NCK1,9,62,34
NCK1-AS1,7,64,34
NCK2,20,84,1
NCKAP1,21,81,3
NCKAP1L,15,83,7
NCKAP5,21,80,4
NCKAP5L,10,79,16
NCKIPSD,7,59,39
NCL,15,79,11
NCLN,7,53,45
NCMAP,0,58,47
NCOA1,12,70,23
NCOA2,45,42,18
NCOA3,69,23,13
NCOA4,6,93,6
NCOA5,72,33,0
NCOA6,65,31,9
NCOA7,12,82,11
NCOR1,0,40,65
NCOR1P1,66,30,9
NCOR2,16,82,7
NCR1,9,70,26
NCR2,28,73,4
NCR3,9,87,9
NCR3LG1,19,72,14
NCRNA00185,13,68,24
NCRUPAR,2,80,23
NCS1,13,62,30
NCSTN,24,78,3
NDC1,1,86,18
NDC80,4,34,67
NDE1,8,69,28
NDEL1,0,41,64
NDFIP1,5,78,22
NDFIP2,58,45,2
NDFIP2-AS1,58,45,2
NDN,1,62,42
NDNF,2,84,19
NDNL2,1,65,39
NDOR1,20,73,12
NDP,25,78,2
NDRG1,67,34,4
NDRG2,9,61,35
NDRG3,63,33,9
NDRG4,6,78,21
NDST1,10,87,8
NDST2,8,55,42
NDST3,2,82,21
NDST4,3,82,20
NDUFA1,25,78,2
NDUFA10,22,80,3
NDUFA11,7,54,44
NDUFA12,11,67,27
NDUFA13,5,67,33
NDUFA2,10,84,11
NDUFA3,13,60,32
NDUFA4,65,39,1
NDUFA4L2,12,82,11
NDUFA5,51,53,1
NDUFA6,3,60,42
NDUFA6-AS1,3,60,42
NDUFA7,5,48,52
NDUFA8,15,76,14
NDUFA9,27,71,7
NDUFAB1,10,67,28
NDUFAF1,2,29,74
NDUFAF2,6,81,18
NDUFAF3,7,52,46
NDUFAF4,10,84,11
NDUFAF4P1,4,67,34
NDUFAF5,43,37,25
NDUFAF6,52,45,8
NDUFAF7,18,72,15
NDUFB1,3,61,41
NDUFB10,16,79,10
NDUFB11,25,78,2
NDUFB2,30,55,20
NDUFB2-AS1,30,55,20
NDUFB3,18,75,12
NDUFB4,11,92,2
NDUFB5,11,82,12
NDUFB6,18,79,8
NDUFB7,7,54,44
NDUFB8,1,65,39
NDUFB9,53,47,5
NDUFC1,3,60,42
NDUFC2,7,75,23
NDUFC2-KCTD14,8,74,23
NDUFS1,21,72,12
NDUFS2,25,65,15
NDUFS3,6,64,35
NDUFS4,6,77,22
NDUFS5,1,60,44
NDUFS6,30,66,9
NDUFS7,9,70,26
NDUFS8,14,83,8
NDUFV1,16,82,7
NDUFV2,4,37,64
NDUFV3,4,76,25
NEAT1,10,79,16
NEB,17,79,9
NEBL,4,77,24
NEBL-AS1,4,77,24
NECAB1,54,46,5
NECAB2,11,87,7
NECAB3,66,31,8
NECAP1,13,64,28
NECAP2,0,62,43
NEDD1,14,87,4
NEDD4,0,49,56
NEDD4L,2,36,67
NEDD8,16,61,28
NEDD8-MDP1,16,61,28
NEDD9,24,75,6
NEFH,2,60,43
NEFL,17,42,46
NEFM,17,42,46
NEGR1,1,84,20
NEGR1-IT1,1,85,19
NEIL1,1,65,39
NEIL2,17,46,42
NEIL3,3,74,28
NEK1,3,78,24
NEK10,10,85,10
NEK11,12,90,3
NEK2,18,79,8
NEK3,55,47,3
NEK4,8,86,11
NEK5,57,45,3
NEK6,12,72,21
NEK7,21,81,3
NEK8,15,72,18
NEK9,7,64,34
NELFA,2,76,27
NELFB,20,71,14
NELFCD,73,32,0
NELFE,9,87,9
NELL1,16,86,3
NELL2,16,86,3
NEMF,9,50,46
NENF,18,80,7
NEO1,0,69,36
NES,24,74,7
NET1,15,85,5
NETO1,3,34,68
NETO2,11,79,15
NEU1,9,87,9
NEU2,17,84,4
NEU3,11,86,8
NEU4,20,82,3
NEURL1,2,62,41
NEURL1B,7,88,10
NEURL2,73,32,0
NEURL3,18,85,2
NEURL4,4,40,61
NEUROD1,23,80,2
NEUROD2,7,73,25
NEUROD4,15,84,6
NEUROD6,65,39,1
NEUROG1,26,69,10
NEUROG2,3,74,28
NEUROG3,3,85,17
NEXN,1,60,44
NEXN-AS1,1,60,44
NF1,8,62,35
NF1P2,1,58,46
NF2,2,60,43
NFAM1,2,59,44
NFASC,18,82,5
NFAT5,3,59,43
NFATC1,5,38,62
NFATC2,70,34,1
NFATC2IP,13,73,19
NFATC3,4,68,33
NFATC4,14,63,28
NFE2,15,83,7
NFE2L1,8,73,24
NFE2L2,21,82,2
NFE2L3,65,39,1
NFIA,3,84,18
NFIB,17,78,10
NFIC,7,52,46
NFIL3,14,81,10
NFIX,7,62,36
NFKB1,4,81,20
NFKB2,1,62,42
NFKBIA,6,43,56
NFKBIB,15,65,25
NFKBID,15,62,28
NFKBIE,25,76,4
NFKBIL1,9,87,9
NFKBIZ,11,83,11
NFRKB,16,80,9
NFS1,65,31,9
NFU1,15,80,10
NFX1,17,77,11
NFXL1,3,79,23
NFYA,38,65,2
NFYB,12,72,21
NFYC,1,70,34
NFYC-AS1,1,70,34
NGB,7,64,34
NGDN,10,66,29
NGEF,18,82,5
NGF,6,87,12
NGFR,7,78,20
NGFRAP1,25,78,2
NGLY1,8,90,7
NGRN,2,62,41
NHEG1,10,85,10
NHEJ1,26,75,4
NHLH1,24,78,3
NHLH2,2,90,13
NHLRC1,17,68,20
NHLRC2,1,86,18
NHLRC3,58,45,2
NHLRC4,15,79,11
NHP2,6,83,16
NHP2L1,2,53,50
NHS,25,78,2
NHS-AS1,25,78,2
NHSL1,10,77,18
NHSL2,25,78,2
NICN1,6,52,47
NID1,15,64,26
NID2,7,66,32
NIF3L1,17,76,12
NIFK,17,79,9
NIFK-AS1,17,79,9
NIM1K,16,82,7
NIN,7,61,37
NINJ1,14,81,10
NINJ2,19,61,25
NINL,53,42,10
NIP7,3,60,42
NIPA1,1,58,46
NIPA2,1,58,46
NIPAL1,3,79,23
NIPAL2,46,54,5
NIPAL3,0,59,46
NIPAL4,12,81,12
NIPBL,17,56,32
NIPSNAP1,2,60,43
NIPSNAP3A,15,73,17
NIPSNAP3B,15,73,17
NISCH,8,88,9
NIT1,25,66,14
NIT2,12,91,2
NKAIN1,0,46,59
NKAIN2,11,83,11
NKAIN3,49,52,4
NKAIN4,70,33,2
NKAP,25,78,2
NKAPL,21,80,4
NKAPP1,25,78,2
NKD1,17,81,7
NKD2,33,64,8
NKG7,11,79,15
NKIRAS1,5,94,6
NKIRAS2,9,68,28
NKPD1,8,70,27
NKRF,25,78,2
NKTR,8,92,5
NKX1-1,4,78,23
NKX1-2,3,86,16
NKX2-1,8,66,31
NKX2-1-AS1,8,66,31
NKX2-2,52,44,9
NKX2-3,1,72,32
NKX2-4,50,45,10
NKX2-5,3,87,15
NKX2-6,17,43,45
NKX2-8,8,66,31
NKX3-1,17,43,45
NKX3-2,6,78,21
NKX6-1,1,84,20
NKX6-2,6,86,13
NKX6-3,33,58,14
NLE1,10,77,18
NLGN1,15,87,3
NLGN2,4,39,62
NLGN3,25,78,2
NLGN4X,25,78,2
NLGN4Y,13,68,24
NLGN4Y-AS1,13,68,24
NLK,14,69,22
NLN,3,66,36
NLRC3,9,73,23
NLRC4,14,50,41
NLRC5,11,86,8
NLRP1,0,35,70
NLRP10,17,84,4
NLRP11,11,70,24
NLRP12,8,50,47
NLRP13,10,71,24
NLRP14,19,83,3
NLRP2,10,69,26
NLRP3,17,79,9
NLRP4,11,70,24
NLRP5,12,69,24
NLRP6,21,80,4
NLRP7,9,70,26
NLRP8,10,71,24
NLRP9,13,72,20
NLRX1,10,71,24
NMB,1,73,31
NMBR,11,86,8
NMD3,13,89,3
NME1,12,67,26
NME1-NME2,12,67,26
NME2,12,67,26
NME3,15,80,10
NME4,16,78,11
NME5,4,61,40
NME6,6,57,42
NME7,30,73,2
NME8,65,39,1
NME9,10,84,11
NMI,15,80,10
NMNAT1,1,47,57
NMNAT2,21,81,3
NMNAT3,25,78,2
NMRAL1,9,69,27
NMRK1,13,76,16
NMRK2,7,53,45
NMS,15,87,3
NMT1,7,73,25
NMT2,5,74,26
NMU,3,67,35
NMUR1,15,79,11
NMUR2,12,85,8
NNAT,68,32,5
NNMT,16,81,8
NNT,15,85,5
NNT-AS1,15,85,5
NOA1,2,56,47
NOB1,3,58,44
NOBOX,55,49,1
NOC2L,4,81,20
NOC3L,1,75,29
NOC4L,18,77,10
NOD1,65,39,1
NOD2,17,81,7
NODAL,3,85,17
NOG,16,79,10
NOL10,19,78,8
NOL11,9,48,48
NOL12,5,66,34
NOL3,7,78,20
NOL4,4,41,60
NOL6,17,77,11
NOL7,20,77,8
NOL8,12,77,16
NOL9,1,64,40
NOLC1,0,60,45
NOM1,47,49,9
NOMO1,9,68,28
NOMO2,11,73,21
NOMO3,9,71,25
NONO,25,78,2
NOP10,1,63,41
NOP14,2,77,26
NOP14-AS1,2,77,26
NOP16,4,85,16
NOP2,23,74,8
NOP56,39,39,27
NOP58,14,47,44
NOP9,16,61,28
NOS1,10,75,20
NOS1AP,26,77,2
NOS2,23,69,13
NOS3,52,51,2
NOSIP,14,64,27
